0.5902744,0.70363754,0.2998317,0.46345332,0.7445914,0.24726187,0.59367085,0.42120886,0.59936756,0.5871775,0.6336827
0.71297073,0.37117618,0.32974768,0.6146081,0.7548931,0.1741557,0.46562588,0.6413119,0.5934412,0.36678213,0.8952784
0.50293154,0.71784747,0.2955816,0.40140444,0.85730606,0.29745355,0.651231,0.4655628,0.607216,0.625,0.6876572
0.79342365,0.67172986,0.40777877,0.27385765,0.71414036,0.57705426,0.5017966,0.42988458,0.5653255,0.4933058,0.72651386
0.38255912,0.5340737,0.4502936,0.5134651,0.57123274,0.70258486,0.5093878,0.2734733,0.49704278,0.5552485,0.24068277
0.77832514,0.47968048,0.122212365,0.6330352,0.6941642,0.5460177,0.5013571,0.44106147,0.5611886,0.47502893,0.7033861
0.66401356,0.5103923,0.56197953,0.6345518,0.5861322,0.6102186,0.42654943,0.3937875,0.6006935,0.44932246,0.40723637
0.49752325,0.2391305,0.743885,0.4629355,0.11525772,0.6518185,0.42061535,0.6966286,0.3230689,0.29378232,0.31152555
0.6086291,0.5167155,0.50507087,0.48572242,0.44571596,0.5454695,0.48180088,0.36889738,0.56232893,0.6079943,0.37095523
0.5072361,0.16070087,0.4178775,0.5688163,0.1948826,0.5899449,0.56837386,0.46292537,0.506918,0.53161263,0.5536641
0.25052643,0.22716093,0.56658334,0.5568726,0.32083073,0.44069824,0.497986,0.54080296,0.5602948,0.48663995,0.78482485
0.364215,0.3578674,0.8632304,0.25142032,0.3201472,0.28803697,0.4042175,0.42987978,0.60782206,0.41093764,0.4334709
0.3432011,0.3472053,0.5217006,0.63296527,0.4703614,0.5799663,0.510873,0.5715215,0.46280664,0.5773264,0.39291787
0.29484633,0.26264533,0.4966427,0.7853443,0.19781396,0.70163786,0.64393777,0.39730188,0.30046242,0.67420095,0.25487038
0.53982604,0.29012105,0.55830187,0.38746557,0.15737243,0.5634964,0.48129225,0.50066835,0.3641963,0.41479084,0.2868293
0.6027861,0.44106498,0.41733953,0.6277528,0.5345876,0.79341114,0.4842454,0.49850494,0.5731905,0.6904216,0.5488045
0.56977105,0.54548496,0.37001494,0.7318581,0.64775676,0.6820358,0.46101573,0.5674341,0.41321182,0.64297825,0.400076
0.20387472,0.30361804,0.84616107,0.60024506,0.21189535,0.4359608,0.47454682,0.743635,0.44087926,0.31912714,0.4258897
0.36316246,0.2764408,0.6274881,0.70269597,0.26653874,0.40092742,0.38974434,0.49756467,0.38184884,0.18385042,0.40936282
0.3325238,0.5163928,0.49860635,0.68456334,0.35569903,0.3167641,0.5189762,0.4739107,0.4392761,0.63652647,0.25887293
0.59798425,0.60422295,0.38017297,0.33500457,0.49151692,0.82598746,0.5922228,0.21445616,0.45107484,0.65124875,0.16367282
