0.31625667,0.597851,0.563381,0.6085388,0.6617625,0.44177264,0.6162011,0.56197166,0.5280419,0.6470271,0.5748909
0.5202163,0.63428384,0.49187666,0.4662605,0.70872456,0.22464564,0.6006203,0.41765776,0.4857138,0.46719095,0.824508
0.61103845,0.70232284,0.37807366,0.5899089,0.45689034,0.3949874,0.49901164,0.47097608,0.31300637,0.33515978,0.49000928
0.49190283,0.55201185,0.6183172,0.42230555,0.6237382,0.5714708,0.48431846,0.36683956,0.32795104,0.33267426,0.8350662
0.23689571,0.72411954,0.41708446,0.36822215,0.58156544,0.44737402,0.58221394,0.6833627,0.4504829,0.5882438,0.7091141
0.270624,0.4759926,0.7966798,0.53670067,0.6680307,0.7300923,0.4228349,0.36051193,0.80728954,0.5447698,0.6416944
0.7664937,0.44646302,0.3330166,0.4962197,0.35769174,0.41334668,0.7531394,0.4949622,0.250788,0.8013412,0.6705786
0.38814905,0.64982116,0.60253906,0.7528462,0.5038899,0.4063116,0.35264263,0.5891855,0.57030845,0.69587344,0.4888795
0.71542853,0.59078807,0.36822534,0.35536337,0.6105798,0.4360027,0.48421788,0.7175961,0.3572353,0.4039988,0.29429764
0.34147772,0.4351853,0.57931536,0.43420044,0.7687887,0.60058576,0.17903204,0.40519768,0.50065345,0.12435476,0.32682344
0.3439067,0.5370684,0.8368128,0.5758451,0.77486056,0.5084799,0.2616813,0.34639004,0.80373603,0.5653534,0.7072656
0.30297935,0.69859445,0.5166317,0.46358922,0.69944817,0.20238096,0.27910978,0.69117266,0.36646664,0.34959936,0.68934846
0.32515216,0.5517532,0.50347143,0.37678954,0.6267035,0.5514544,0.2353182,0.56740665,0.6740067,0.36552888,0.44236732
0.8893471,0.367023,0.4887937,0.5749978,0.2829686,0.7780859,0.6881234,0.2781689,0.7460233,0.79960865,0.40886453
0.22639288,0.460605,0.50032425,0.45650002,0.6505496,0.36001801,0.23735806,0.4088673,0.43305108,0.3002994,0.62202084
0.60327035,0.7109416,0.4392417,0.30633304,0.7415882,0.3424817,0.38347116,0.5856394,0.47339618,0.29439378,0.43802133
